time,a (pc),e,f_orb,delta_f_orb
436128.8201591024,6.378127808466263e-06,0.4120092828582379,4.354582792917129e-05,3.7287328635229216e-08
436138.8201591024,6.3416443279980555e-06,0.4098558895941028,4.3922146604639585e-05,3.805775407258349e-08
436148.8201591024,6.304935846774197e-06,0.40767671948260886,4.430628845611715e-05,3.885480295616288e-08
436158.8201591024,6.267997194778366e-06,0.40547124479010066,4.469852461704524e-05,3.967957409323084e-08
436168.8201591024,6.2308232019942425e-06,0.4032389377829228,4.5099137462812214e-05,4.053322334146418e-08
436178.8201591024,6.193408698405503e-06,0.4009792707274199,4.55084211971678e-05,4.141696719048624e-08
436188.8201591024,6.155748513995828e-06,0.3986917158899365,4.592668247561007e-05,4.233208660448266e-08
436198.8201591024,6.117837478748896e-06,0.3963757455368173,4.6354241068452435e-05,4.3279931147610965e-08
436208.8201591024,6.0796704226483835e-06,0.39403083193440686,4.6791430566505565e-05,4.4261923416354587e-08
436218.8201591024,6.04124198620426e-06,0.3916564296058014,4.723860135490051e-05,4.5284555100704805e-08
436228.8201591024,6.002531494424278e-06,0.3892505588552927,4.7696301881039655e-05,4.637162216615808e-08
436238.8201591024,5.963520912899941e-06,0.3868114872643961,4.816507697666656e-05,4.750439428996778e-08
436248.8201591024,5.924200814601243e-06,0.38433828845179907,4.8645393552780045e-05,4.868508676606121e-08
436258.8201591024,5.884561772498181e-06,0.381830036036189,4.913774127834956e-05,4.99160511356278e-08
436268.8201591024,5.844594359560749e-06,0.3792858036362533,4.964263398804685e-05,5.1199785399700444e-08
436278.8201591024,5.80428914875894e-06,0.3767046648706794,5.01606111960283e-05,5.253894511927839e-08
436288.8201591024,5.763636713062751e-06,0.3740856933581546,5.069223972503032e-05,5.393635549086605e-08
436298.8201591024,5.722627625442176e-06,0.37142796271736644,5.123811546096891e-05,5.539502449637495e-08
436308.8201591024,5.681252458867212e-06,0.36873054656700227,5.1798865244271224e-05,5.691815723707599e-08
436318.8201591024,5.639501786307851e-06,0.3659925185257495,5.2375148910321986e-05,5.850917157471341e-08
436328.8201591024,5.59736618073409e-06,0.36321295221229544,5.2967661492697637e-05,6.017262110251425e-08
436338.8201591024,5.554818875894666e-06,0.3603893566989992,5.357738646393266e-05,6.196736982547099e-08
436348.8201591024,5.5118251998231855e-06,0.35751852771259435,5.420548373993958e-05,6.385712603565675e-08
436358.8201591024,5.468367900526137e-06,0.3545988328124979,5.485292494585041e-05,6.58471506616526e-08
436368.8201591024,5.424429753901891e-06,0.3516286420748556,5.5520739800416135e-05,6.794353455122826e-08
436378.8201591024,5.379993535848819e-06,0.34860632557581356,5.6210021031797904e-05,7.015284327960888e-08
436388.8201591024,5.335042022265289e-06,0.34553025339151777,5.6921929324134546e-05,7.248216229763216e-08
436398.8201591024,5.289557989049672e-06,0.3423987955981142,5.7657698737545356e-05,7.493914706734392e-08
436408.8201591024,5.243524212100338e-06,0.3392103222717489,5.841864265423139e-05,7.75320788206591e-08
436418.8201591024,5.196923467315655e-06,0.3359632034885677,5.920616031010197e-05,8.027104347352613e-08
436428.8201591024,5.149713055475671e-06,0.3326535932571533,6.002218936205303e-05,8.32669796220164e-08
436438.8201591024,5.101835779769433e-06,0.3292763844480298,6.086906991297332e-05,8.646264657380062e-08
436448.8201591024,5.053260049534622e-06,0.32582869739754877,6.174885458532096e-05,8.987168705058997e-08
436458.8201591024,5.003954338717477e-06,0.3223076580623268,6.266374863582207e-05,9.351027017156252e-08
436468.8201591024,4.953887121264236e-06,0.31871039239898014,6.361612602207436e-05,9.739615561412751e-08
436478.8201591024,4.903026871121141e-06,0.3150340263641253,6.460854614882731e-05,1.015488849951719e-07
436488.8201591024,4.851342062234432e-06,0.31127568591437876,6.564377264549447e-05,1.0599000007978506e-07
436498.8201591024,4.798781533797432e-06,0.30743084950339666,6.672520398059435e-05,1.1087803913223003e-07
436508.8201591024,4.7452421234133465e-06,0.3034906322616017,6.785764964683021e-05,1.1621561763256426e-07
436518.8201591024,4.6906624496589225e-06,0.2994496550563016,6.904545670722197e-05,1.220017766517524e-07
436528.8201591024,4.634984719464525e-06,0.2953028398445729,7.029329777601786e-05,1.2827892938118877e-07
436538.8201591024,4.578151139760518e-06,0.291045108583492,7.160629271176771e-05,1.350947608782057e-07
